20,20,20,20,20,20,20,48,48,48,48,48,48,48,20,20,20,20,20,20,20,48,48,48,48,48,48,48,33,33,33,33,33,33,34,48,48,48,48,48,48,48,33,33,33,33,33,33,48,48,48,48,48,48,48,48,33,33,33,33,33,33,48,48,48,48,48,48,48,48,33,33,33,33,33,33,48,48,48,48,48,48,48,48,48,33,33,33,33,33,33,48,48,48,48,48,48,48,48,48,33,48,48,48,48,33,33,33,33,33,33,48,48,48,48,48,48,48,48,48,33,33,33,33,33,33,48,48,48,48,48,48,48,48,48,33,33,33,33,33,33,48,48,48,48,48,48,48,48,33,33,33,33,33,33,48,48,48,48,48,48,48,48,33,33,33,33,33,33,48,48,48,48,48,48,48,48,33,33,33,33,33,33,48,48,48,48,48,48,48,48,33,33,33,33,33,33,48,48,48,48,48,48,48,48
49,49,49,49,49,49,49,21,21,21,21,21,21,21,49,49,49,49,49,49,49,21,21,21,21,21,21,21,49,49,49,49,49,49,49,35,36,36,36,36,36,36,49,49,49,49,49,49,49,49,36,36,36,36,36,36,49,49,49,49,49,49,49,49,36,36,36,36,36,36,49,49,49,49,49,49,49,49,49,36,36,36,36,36,36,49,49,49,49,49,49,49,49,49,36,36,36,36,36,36,49,49,49,49,36,49,49,49,49,49,49,49,49,49,36,36,36,36,36,36,49,49,49,49,49,49,49,49,49,36,36,36,36,36,36,49,49,49,49,49,49,49,49,36,36,36,36,36,36,49,49,49,49,49,49,49,49,36,36,36,36,36,36,49,49,49,49,49,49,49,49,36,36,36,36,36,36,49,49,49,49,49,49,49,49,36,36,36,36,36,36,49,49,49,49,49,49,49,49,36,36,36,36,36,36
35,35,35,35,35,35,35,22,22,22,22,22,22,22,35,35,35,35,35,35,35,22,22,22,22,22,22,22,35,35,35,35,35,35,35,35,36,37,37,37,37,37,35,35,35,35,35,35,35,35,50,37,37,37,37,37,35,35,35,35,35,35,35,35,50,37,37,37,37,37,35,35,35,35,35,35,35,35,35,50,37,37,37,37,37,35,35,35,35,35,35,35,35,35,50,37,37,37,37,37,35,35,35,35,50,35,35,35,35,35,35,35,35,35,50,50,50,50,50,50,35,35,35,35,35,35,35,35,35,50,50,50,50,50,50,35,35,35,35,35,35,35,35,50,50,50,50,50,50,35,35,35,35,35,35,35,35,50,50,50,50,50,50,35,35,35,35,35,35,35,35,50,50,50,50,50,50,35,35,35,35,35,35,35,35,50,50,50,50,50,50,35,35,35,35,35,35,35,35,50,50,50,50,50,50
36,36,36,36,36,36,36,23,23,23,23,23,23,23,36,36,36,36,36,36,36,23,23,23,23,23,23,23,36,36,36,36,36,36,36,36,36,37,38,38,38,38,36,36,36,36,36,36,36,36,36,51,38,38,38,38,36,36,36,36,36,36,36,36,36,51,38,38,38,38,36,36,36,36,36,36,36,36,36,36,51,38,38,38,38,36,36,36,36,36,36,36,36,36,36,51,38,38,38,38,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
37,37,37,37,37,37,37,24,24,24,24,24,24,24,37,37,37,37,37,37,37,24,24,24,24,24,24,24,37,37,37,37,37,37,37,37,37,37,38,39,39,39,37,37,37,37,37,37,37,37,37,37,52,39,39,39,37,37,37,37,37,37,37,37,37,37,52,39,39,39,37,37,37,37,37,37,37,37,37,37,37,52,39,39,39,37,37,37,37,37,37,37,37,37,37,37,52,39,39,39,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
38,38,38,38,38,38,38,25,25,25,25,25,25,25,38,38,38,38,38,38,38,25,25,25,25,25,25,25,38,38,38,38,38,38,38,38,38,38,38,39,40,40,38,38,38,38,38,38,38,38,38,38,38,53,40,40,38,38,38,38,38,38,38,38,38,38,38,53,40,40,38,38,38,38,38,38,38,38,38,38,38,38,53,40,40,38,38,38,38,38,38,38,38,38,38,38,38,53,40,40,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
39,39,39,39,39,39,39,26,26,26,26,26,26,26,39,39,39,39,39,39,39,26,26,26,26,26,26,26,39,39,39,39,39,39,39,39,39,39,39,39,40,41,39,39,39,39,39,39,39,39,39,39,39,39,54,41,39,39,39,39,39,39,39,39,39,39,39,39,54,41,39,39,39,39,39,39,39,39,39,39,39,39,39,54,41,39,39,39,39,39,39,39,39,39,39,39,39,39,54,41,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
40,40,40,40,40,40,40,27,27,27,27,27,27,27,40,40,40,40,40,40,40,27,27,27,27,27,27,27,40,40,40,40,40,40,40,40,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40,40,55,40,40,40,40,40,40,40,40,40,40,40,40,40,55,40,40,40,40,40,40,40,40,40,40,40,40,40,40,55,40,40,40,40,40,40,40,40,40,40,40,40,40,40,55,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
28,28,28,28,28,28,28,43,43,43,43,43,43,43,28,28,28,28,28,28,28,43,43,43,43,43,43,43,28,28,28,28,28,28,28,43,43,43,43,43,43,43,42,43,43,43,43,43,43,43,43,43,43,43,43,43,56,43,43,43,43,43,43,43,43,43,43,43,43,43,56,43,43,43,43,43,43,43,43,43,43,43,43,43,43,56,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
29,29,29,29,29,29,29,44,44,44,44,44,44,44,29,29,29,29,29,29,29,44,44,44,44,44,44,44,29,29,29,29,29,29,29,44,44,44,44,44,44,44,42,43,44,44,44,44,44,44,44,44,44,44,44,44,42,57,44,44,44,44,44,44,44,44,44,44,44,44,42,57,44,44,44,44,44,44,44,44,44,44,44,44,44,42,57,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
30,30,30,30,30,30,30,45,45,45,45,45,45,45,30,30,30,30,30,30,30,45,45,45,45,45,45,45,30,30,30,30,30,30,30,45,45,45,45,45,45,45,43,43,44,45,45,45,45,45,45,45,45,45,45,45,43,43,58,45,45,45,45,45,45,45,45,45,45,45,43,43,58,45,45,45,45,45,45,45,45,45,45,45,45,43,43,58,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
31,31,31,31,31,31,31,46,46,46,46,46,46,46,31,31,31,31,31,31,31,46,46,46,46,46,46,46,31,31,31,31,31,31,31,46,46,46,46,46,46,46,44,44,44,45,46,46,46,46,46,46,46,46,46,46,44,44,44,59,46,46,46,46,46,46,46,46,46,46,44,44,44,59,46,46,46,46,46,46,46,46,46,46,46,44,44,44,59,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
32,32,32,32,32,32,32,47,47,47,47,47,47,47,32,32,32,32,32,32,32,47,47,47,47,47,47,47,32,32,32,32,32,32,32,47,47,47,47,47,47,47,45,45,45,45,46,47,47,47,47,47,47,47,47,47,45,45,45,45,60,47,47,47,47,47,47,47,47,47,45,45,45,45,60,47,47,47,47,47,47,47,47,47,47,45,45,45,45,60,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
33,33,33,33,33,33,33,48,48,48,48,48,48,48,33,33,33,33,33,33,33,48,48,48,48,48,48,48,33,33,33,33,33,33,33,48,48,48,48,48,48,48,46,46,46,46,46,47,48,48,48,48,48,48,48,48,46,46,46,46,46,61,48,48,48,48,48,48,48,48,46,46,46,46,46,61,48,48,48,48,48,48,48,48,48,46,46,46,46,46,61,48,48,48,48,48,48,48,48,48,61,48,48,48,48,61,61,61,61,61,61,48,48,48,48,48,48,48,48,48,61,61,61,61,61,61,48,48,48,48,48,48,48,48,48,61,61,61,61,61,61,48,48,48,48,48,48,48,48,61,61,61,61,61,61,48,48,48,48,48,48,48,48,61,61,61,61,61,61,48,48,48,48,48,48,48,48,61,61,61,61,61,61,48,48,48,48,48,48,48,48,61,61,61,61,61,61,48,48,48,48,48,48,48,48
34,34,34,34,34,34,34,62,62,62,62,62,62,62,34,34,34,34,34,34,34,62,62,62,62,62,62,62,34,34,34,34,34,34,34,62,62,62,62,62,62,62,47,47,47,47,47,47,48,62,62,62,62,62,62,62,47,47,47,47,47,47,62,62,62,62,62,62,62,62,47,47,47,47,47,47,62,62,62,62,62,62,62,62,62,47,47,47,47,47,47,62,62,62,62,62,62,62,62,62,47,62,62,62,62,47,47,47,47,47,47,62,62,62,62,62,62,62,62,62,47,47,47,47,47,47,62,62,62,62,62,62,62,62,62,47,47,47,47,47,47,62,62,62,62,62,62,62,62,47,47,47,47,47,47,62,62,62,62,62,62,62,62,47,47,47,47,47,47,62,62,62,62,62,62,62,62,47,47,47,47,47,47,62,62,62,62,62,62,62,62,47,47,47,47,47,47,62,62,62,62,62,62,62,62
63,63,63,63,63,63,63,35,35,35,35,35,35,35,63,63,63,63,63,63,63,35,35,35,35,35,35,35,63,63,63,63,63,63,63,35,35,35,35,35,35,35,63,63,63,63,63,63,63,49,50,50,50,50,50,50,63,63,63,63,63,63,63,63,50,50,50,50,50,50,63,63,63,63,63,63,63,63,63,50,50,50,50,50,50,63,63,63,63,63,63,63,63,63,50,50,50,50,50,50,63,63,63,63,50,63,63,63,63,63,63,63,63,63,50,50,50,50,50,50,63,63,63,63,63,63,63,63,63,50,50,50,50,50,50,63,63,63,63,63,63,63,63,50,50,50,50,50,50,63,63,63,63,63,63,63,63,50,50,50,50,50,50,63,63,63,63,63,63,63,63,50,50,50,50,50,50,63,63,63,63,63,63,63,63,50,50,50,50,50,50,63,63,63,63,63,63,63,63,50,50,50,50,50,50
49,49,49,49,49,49,49,36,36,36,36,36,36,36,49,49,49,49,49,49,49,36,36,36,36,36,36,36,49,49,49,49,49,49,49,36,36,36,36,36,36,36,49,49,49,49,49,49,49,49,50,51,51,51,51,51,49,49,49,49,49,49,49,49,64,51,51,51,51,51,49,49,49,49,49,49,49,49,49,64,51,51,51,51,51,49,49,49,49,49,49,49,49,49,64,51,51,51,51,51,49,49,49,49,64,49,49,49,49,49,49,49,49,49,64,64,64,64,64,64,49,49,49,49,49,49,49,49,49,64,64,64,64,64,64,49,49,49,49,49,49,49,49,64,64,64,64,64,64,49,49,49,49,49,49,49,49,64,64,64,64,64,64,49,49,49,49,49,49,49,49,64,64,64,64,64,64,49,49,49,49,49,49,49,49,64,64,64,64,64,64,49,49,49,49,49,49,49,49,64,64,64,64,64,64
50,50,50,50,50,50,50,37,37,37,37,37,37,37,50,50,50,50,50,50,50,37,37,37,37,37,37,37,50,50,50,50,50,50,50,37,37,37,37,37,37,37,50,50,50,50,50,50,50,50,50,51,52,52,52,52,50,50,50,50,50,50,50,50,50,65,52,52,52,52,50,50,50,50,50,50,50,50,50,50,65,52,52,52,52,50,50,50,50,50,50,50,50,50,50,65,52,52,52,52,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
51,51,51,51,51,51,51,38,38,38,38,38,38,38,51,51,51,51,51,51,51,38,38,38,38,38,38,38,51,51,51,51,51,51,51,38,38,38,38,38,38,38,51,51,51,51,51,51,51,51,51,51,52,53,53,53,51,51,51,51,51,51,51,51,51,51,66,53,53,53,51,51,51,51,51,51,51,51,51,51,51,66,53,53,53,51,51,51,51,51,51,51,51,51,51,51,66,53,53,53,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
52,52,52,52,52,52,52,39,39,39,39,39,39,39,52,52,52,52,52,52,52,39,39,39,39,39,39,39,52,52,52,52,52,52,52,39,39,39,39,39,39,39,52,52,52,52,52,52,52,52,52,52,52,53,54,54,52,52,52,52,52,52,52,52,52,52,52,67,54,54,52,52,52,52,52,52,52,52,52,52,52,52,67,54,54,52,52,52,52,52,52,52,52,52,52,52,52,67,54,54,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
53,53,53,53,53,53,53,40,40,40,40,40,40,40,53,53,53,53,53,53,53,40,40,40,40,40,40,40,53,53,53,53,53,53,53,40,40,40,40,40,40,40,53,53,53,53,53,53,53,53,53,53,53,53,54,55,53,53,53,53,53,53,53,53,53,53,53,53,68,55,53,53,53,53,53,53,53,53,53,53,53,53,53,68,55,53,53,53,53,53,53,53,53,53,53,53,53,53,68,55,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
54,54,54,54,54,54,54,41,41,41,41,41,41,41,54,54,54,54,54,54,54,41,41,41,41,41,41,41,54,54,54,54,54,54,54,41,41,41,41,41,41,41,54,54,54,54,54,54,54,54,54,54,54,54,54,55,54,54,54,54,54,54,54,54,54,54,54,54,54,69,54,54,54,54,54,54,54,54,54,54,54,54,54,54,69,54,54,54,54,54,54,54,54,54,54,54,54,54,54,69,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
42,42,42,42,42,42,42,57,57,57,57,57,57,57,42,42,42,42,42,42,42,57,57,57,57,57,57,57,42,42,42,42,42,42,42,57,57,57,57,57,57,57,42,42,42,42,42,42,42,57,57,57,57,57,57,57,56,57,57,57,57,57,57,57,57,57,57,57,57,57,70,57,57,57,57,57,57,57,57,57,57,57,57,57,57,70,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
43,43,43,43,43,43,43,58,58,58,58,58,58,58,43,43,43,43,43,43,43,58,58,58,58,58,58,58,43,43,43,43,43,43,43,58,58,58,58,58,58,58,43,43,43,43,43,43,43,58,58,58,58,58,58,58,56,57,58,58,58,58,58,58,58,58,58,58,58,58,56,71,58,58,58,58,58,58,58,58,58,58,58,58,58,56,71,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
44,44,44,44,44,44,44,59,59,59,59,59,59,59,44,44,44,44,44,44,44,59,59,59,59,59,59,59,44,44,44,44,44,44,44,59,59,59,59,59,59,59,44,44,44,44,44,44,44,59,59,59,59,59,59,59,57,57,58,59,59,59,59,59,59,59,59,59,59,59,57,57,72,59,59,59,59,59,59,59,59,59,59,59,59,57,57,72,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
45,45,45,45,45,45,45,60,60,60,60,60,60,60,45,45,45,45,45,45,45,60,60,60,60,60,60,60,45,45,45,45,45,45,45,60,60,60,60,60,60,60,45,45,45,45,45,45,45,60,60,60,60,60,60,60,58,58,58,59,60,60,60,60,60,60,60,60,60,60,58,58,58,73,60,60,60,60,60,60,60,60,60,60,60,58,58,58,73,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
46,46,46,46,46,46,46,61,61,61,61,61,61,61,46,46,46,46,46,46,46,61,61,61,61,61,61,61,46,46,46,46,46,46,46,61,61,61,61,61,61,61,46,46,46,46,46,46,46,61,61,61,61,61,61,61,59,59,59,59,60,61,61,61,61,61,61,61,61,61,59,59,59,59,74,61,61,61,61,61,61,61,61,61,61,59,59,59,59,74,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
47,47,47,47,47,47,47,62,62,62,62,62,62,62,47,47,47,47,47,47,47,62,62,62,62,62,62,62,47,47,47,47,47,47,47,62,62,62,62,62,62,62,47,47,47,47,47,47,47,62,62,62,62,62,62,62,60,60,60,60,60,61,62,62,62,62,62,62,62,62,60,60,60,60,60,75,62,62,62,62,62,62,62,62,62,60,60,60,60,60,75,62,62,62,62,62,62,62,62,62,75,62,62,62,62,75,75,75,75,75,75,62,62,62,62,62,62,62,62,62,75,75,75,75,75,75,62,62,62,62,62,62,62,62,62,75,75,75,75,75,75,62,62,62,62,62,62,62,62,75,75,75,75,75,75,62,62,62,62,62,62,62,62,75,75,75,75,75,75,62,62,62,62,62,62,62,62,75,75,75,75,75,75,62,62,62,62,62,62,62,62,75,75,75,75,75,75,62,62,62,62,62,62,62,62
48,48,48,48,48,48,48,76,76,76,76,76,76,76,48,48,48,48,48,48,48,76,76,76,76,76,76,76,48,48,48,48,48,48,48,76,76,76,76,76,76,76,48,48,48,48,48,48,48,76,76,76,76,76,76,76,61,61,61,61,61,61,62,76,76,76,76,76,76,76,61,61,61,61,61,61,76,76,76,76,76,76,76,76,76,61,61,61,61,61,61,76,76,76,76,76,76,76,76,76,61,76,76,76,76,61,61,61,61,61,61,76,76,76,76,76,76,76,76,76,61,61,61,61,61,61,76,76,76,76,76,76,76,76,76,61,61,61,61,61,61,76,76,76,76,76,76,76,76,61,61,61,61,61,61,76,76,76,76,76,76,76,76,61,61,61,61,61,61,76,76,76,76,76,76,76,76,61,61,61,61,61,61,76,76,76,76,76,76,76,76,61,61,61,61,61,61,76,76,76,76,76,76,76,76
78,78,78,78,78,78,78,49,49,49,49,49,49,49,78,78,78,78,78,78,78,49,49,49,49,49,49,49,78,78,78,78,78,78,78,49,49,49,49,49,49,49,78,78,78,78,78,78,78,49,49,49,49,49,49,49,78,78,78,78,78,78,78,63,64,64,64,64,64,64,78,78,78,78,78,78,78,78,78,64,64,64,64,64,64,78,78,78,78,78,78,78,78,78,64,64,64,64,64,64,78,78,78,78,64,78,78,78,78,78,78,78,78,78,64,64,64,64,64,64,78,78,78,78,78,78,78,78,78,64,64,64,64,64,64,78,78,78,78,78,78,78,78,64,64,64,64,64,64,78,78,78,78,78,78,78,78,64,64,64,64,64,64,78,78,78,78,78,78,78,78,64,64,64,64,64,64,78,78,78,78,78,78,78,78,64,64,64,64,64,64,78,78,78,78,78,78,78,78,64,64,64,64,64,64
63,63,63,63,63,63,63,50,50,50,50,50,50,50,63,63,63,63,63,63,63,50,50,50,50,50,50,50,63,63,63,63,63,63,63,50,50,50,50,50,50,50,63,63,63,63,63,63,63,50,50,50,50,50,50,50,63,63,63,63,63,63,63,63,64,65,65,65,65,65,63,63,63,63,63,63,63,63,63,79,65,65,65,65,65,63,63,63,63,63,63,63,63,63,79,65,65,65,65,65,63,63,63,63,79,63,63,63,63,63,63,63,63,63,79,79,79,79,79,79,63,63,63,63,63,63,63,63,63,79,79,79,79,79,79,63,63,63,63,63,63,63,63,79,79,79,79,79,79,63,63,63,63,63,63,63,63,79,79,79,79,79,79,63,63,63,63,63,63,63,63,79,79,79,79,79,79,63,63,63,63,63,63,63,63,79,79,79,79,79,79,63,63,63,63,63,63,63,63,79,79,79,79,79,79
64,64,64,64,64,64,64,51,51,51,51,51,51,51,64,64,64,64,64,64,64,51,51,51,51,51,51,51,64,64,64,64,64,64,64,51,51,51,51,51,51,51,64,64,64,64,64,64,64,51,51,51,51,51,51,51,64,64,64,64,64,64,64,64,64,65,66,66,66,66,64,64,64,64,64,64,64,64,64,64,80,66,66,66,66,64,64,64,64,64,64,64,64,64,64,80,66,66,66,66,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
65,65,65,65,65,65,65,52,52,52,52,52,52,52,65,65,65,65,65,65,65,52,52,52,52,52,52,52,65,65,65,65,65,65,65,52,52,52,52,52,52,52,65,65,65,65,65,65,65,52,52,52,52,52,52,52,65,65,65,65,65,65,65,65,65,65,66,67,67,67,65,65,65,65,65,65,65,65,65,65,65,81,67,67,67,65,65,65,65,65,65,65,65,65,65,65,81,67,67,67,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
66,66,66,66,66,66,66,53,53,53,53,53,53,53,66,66,66,66,66,66,66,53,53,53,53,53,53,53,66,66,66,66,66,66,66,53,53,53,53,53,53,53,66,66,66,66,66,66,66,53,53,53,53,53,53,53,66,66,66,66,66,66,66,66,66,66,66,67,68,68,66,66,66,66,66,66,66,66,66,66,66,66,82,68,68,66,66,66,66,66,66,66,66,66,66,66,66,82,68,68,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
